2025-07-24	12:41:30	2f88f1f1-962e-4885-8718-8dce5d1415ea	 GET	undefined	/employees/1	
2025-07-24	13:37:01	c2d1b2bf-5e86-4d5d-9ee3-6da0ee95864d	 DELETE	undefined	/employees	
2025-07-24	14:34:36	e3dc0029-0f1a-471b-855e-a56bb5bec6fb	 GET	undefined	/register	
2025-07-24	14:35:06	3336e24a-1160-4d25-ae06-da96c7263170	 GET	undefined	/register	
2025-07-24	14:35:09	22112577-2f10-4e61-a848-ffb2e50d8956	 GET	undefined	/css/style.css	
2025-07-24	14:35:11	1620ddcf-d638-4e02-9202-655fb586365e	 GET	undefined	/css/style.css	
2025-07-24	14:35:11	9cd18941-c8de-4ca9-8941-6e25da0425dc	 GET	undefined	/css/style.css	
2025-07-24	14:35:40	712b639e-ae15-4dfe-94b5-55668aafddc6	 GET	undefined	/register	
2025-07-24	14:38:44	e8292cbc-456d-42a9-a9ea-5e3942783451	 POST	undefined	/register	
2025-07-24	14:39:52	826342c2-7018-4663-ab27-7a5b949be8ae	 POST	undefined	/register	
2025-07-24	14:46:15	fd4fea28-6d75-4167-ac08-b5481c2eb7ca	 POST	undefined	/auth	
2025-07-24	14:46:37	819c5af0-d538-4322-bda5-63d4c1abc1ec	 POST	undefined	/auth	
2025-07-24	14:46:47	44edcbbc-e586-4586-a9c4-fe2de032e9ff	 POST	undefined	/auth	
2025-07-24	14:47:01	91a7f40a-68ab-44f4-841b-7f9d3bc92c2d	 POST	undefined	/auth	
2025-07-24	14:47:05	529ab470-d489-4754-8a47-8edcab51e8dd	 POST	undefined	/auth	
2025-07-24	14:47:35	a8b24874-1c39-406a-ae38-5f036e52dc32	 POST	undefined	/register	
2025-07-25	13:09:33	89bf4952-75ed-4d78-90e9-95b4837aa514	 POST	undefined	/auth	
2025-07-25	13:09:43	cb773e7f-354b-4cab-8111-b905b5bd6456	 POST	undefined	/auth	
2025-07-25	13:09:47	4d0989e9-3638-4fac-9121-80c79681d847	 POST	undefined	/auth	
2025-07-25	13:10:56	ef70bc38-d0c1-42d0-938c-c2f2f750535b	 POST	undefined	/employees	
2025-07-25	13:11:13	862516ee-aee5-432d-8b62-3488fa5c5f97	 POST	undefined	/employees	
2025-07-25	13:11:19	ca99e9e5-cb6e-44b5-8e6e-9582ce7c2fb0	 POST	undefined	/employees	
2025-07-25	13:11:21	d832ecc0-1653-42b2-ba54-d325078a190a	 POST	undefined	/employees	
2025-07-25	13:11:25	beaf4c6e-1b87-4a70-9609-316d8a51e7c7	 POST	undefined	/employees	
2025-07-25	13:11:35	6f5b9c03-f035-4cd4-9050-30f761463938	 GET	undefined	/employees	
2025-07-25	13:11:58	70c9b424-8c1b-4d3e-873a-7e6347ca6e8e	 GET	undefined	/employees	
2025-07-25	13:12:03	66c99489-529a-4fc6-be5b-c81ddf4f98dd	 POST	undefined	/auth	
2025-07-25	13:12:14	56ba4931-5fbc-418d-a24c-2ace0a7f7c39	 GET	undefined	/employees	
2025-07-25	13:12:26	a62c27dd-160f-4d52-bec2-58e38d2a97f2	 GET	undefined	/employees	
2025-07-25	13:12:29	826c1c09-3b49-4c6c-903b-72ef8b9c5c83	 GET	undefined	/employees	
2025-07-25	13:12:29	28dab04c-02de-40f5-a9a4-d81c0bb23254	 GET	undefined	/employees	
2025-07-25	13:12:29	1d5e367d-3759-4daa-b102-077c20548d60	 GET	undefined	/employees	
2025-07-25	13:12:30	c4312cea-9c4a-4c3d-a8bd-ada6b8f8e51c	 GET	undefined	/employees	
2025-07-25	13:12:30	85004b0b-9b66-4725-82b3-e669259e2970	 GET	undefined	/employees	
2025-07-25	13:12:30	fa35e4dd-5e5a-49af-bba2-96402f01ac40	 GET	undefined	/employees	
2025-07-25	13:12:30	056dbe89-304c-4fb4-a3ab-7b5051928b5a	 GET	undefined	/employees	
2025-07-25	13:12:30	af0ed0d5-d0f4-435b-a36a-cffda86b6869	 GET	undefined	/employees	
2025-07-25	13:12:30	ea3e3034-a796-4829-9f87-6ecc20843215	 GET	undefined	/employees	
2025-07-25	13:12:31	827cb2ba-3040-4b9e-95b4-45e302450500	 GET	undefined	/employees	
2025-07-25	13:12:33	73487ae1-fcb3-49fd-9e7d-f4fea34d4e9b	 GET	undefined	/employees	
2025-07-25	13:12:33	4ba42f30-d36b-4a83-aa92-ff16a7a4466e	 GET	undefined	/employees	
2025-07-25	13:12:34	9eccc39e-c250-4d63-bd71-a6812783435f	 GET	undefined	/employees	
2025-07-25	13:12:35	31617dd3-edbd-4ba1-8480-6b946d06e174	 GET	undefined	/employees	
2025-07-25	13:12:35	036511bf-73dc-4c33-b27f-9a99ee96b2dd	 GET	undefined	/employees	
2025-07-25	13:12:36	afbd57ce-0cd0-4db8-8c41-2022296bdfed	 GET	undefined	/employees	
2025-07-25	13:12:36	4dc584b0-9ba5-47d2-a280-22ad39939b28	 GET	undefined	/employees	
2025-07-25	13:15:12	baabf1a9-486a-434e-a755-4d73a7268883	 POST	undefined	/auth	
2025-07-25	13:15:28	408c5f7c-a1c1-431c-bfd1-017f5f2ac52d	 POST	undefined	/auth	
2025-07-25	13:15:41	f8ecc57d-0600-40dd-bd0c-118eef6cb712	 GET	undefined	/employees	
2025-07-25	13:15:42	f0704148-ea9f-4fe0-9986-70aeb228ad75	 GET	undefined	/employees	
2025-07-25	13:15:50	79011748-ae4d-4b65-be40-7dda0d9d5067	 GET	undefined	/employees	
2025-07-25	13:15:50	7adc7608-1237-4c69-b281-f7c219896cd2	 GET	undefined	/employees	
2025-07-25	13:15:51	74acc546-b83b-43c4-8025-00ef52d7aa4a	 GET	undefined	/employees	
2025-07-25	13:15:52	0a09c968-bce0-4a71-a232-bcb46f45d4f5	 POST	undefined	/auth	
2025-07-25	13:16:12	adf9ea78-5178-4180-8cbf-4e9fc637780f	 GET	undefined	/employees	
2025-07-25	13:16:27	1dbcab13-675f-41f3-bbd4-a0c9626de475	 GET	undefined	/employees	
2025-07-25	13:16:27	6316bb26-2245-43f9-9744-24a0e4babfe8	 GET	undefined	/employees	
2025-07-25	13:16:42	95ac83cc-71eb-4a4f-b0a7-b50cb32cbe83	 POST	undefined	/employees	
2025-07-25	13:16:48	9eabb3a2-226c-472f-83a3-4789fb6749c7	 POST	undefined	/employees	
2025-07-25	13:16:48	9b9594ab-e962-408e-ae1e-ea6c68604b77	 POST	undefined	/employees	
2025-07-25	13:16:49	11a73b7d-e914-4e13-88fc-1297c652d37e	 POST	undefined	/employees	
2025-07-25	13:16:49	386a3f07-bbcc-4a3c-89bd-5b47ad6c62a0	 POST	undefined	/employees	
2025-07-25	13:16:49	cb278868-952c-4f82-9577-3bdc804d41f4	 POST	undefined	/employees	
2025-07-25	13:16:49	f8436d37-9b08-40c5-b209-8eefa26a2f27	 POST	undefined	/employees	
2025-07-25	13:16:50	6449eeeb-2561-4185-b09c-b84c58799ba0	 POST	undefined	/employees	
2025-07-25	13:16:50	cce812b7-0fe9-49c6-a3e5-7327dc97dc58	 POST	undefined	/employees	
2025-07-25	13:16:50	c1b27dfd-86f6-4ca0-b3c3-a06c79009866	 POST	undefined	/employees	
2025-07-25	13:16:50	4eb1f2c4-47e6-4bff-960c-2afab3fdb576	 POST	undefined	/employees	
2025-07-25	13:16:57	48337a64-8704-4d09-a19c-3c25f23a0bf4	 POST	undefined	/employees	
2025-07-25	13:45:47	fd50af71-b4a3-4518-b0ca-ca83e92f8514	 POST	undefined	/auth	
2025-07-25	13:45:49	7b2c3ac4-3836-4a62-8014-d4ba8c71099d	 POST	undefined	/auth	
2025-07-25	13:46:19	e289998d-500a-4818-960a-7617c0978bd4	 POST	undefined	/auth	
2025-07-25	13:46:20	6ab7c0c8-eb9f-4bf9-9c76-19169edd4c4b	 POST	undefined	/auth	
2025-07-25	13:46:23	56bbb7ec-cfc6-4d3c-b596-c2788e6cc948	 POST	undefined	/auth	
2025-07-25	13:46:49	4beee1d6-340c-44c8-b26a-e42e386bd6d8	 GET	undefined	/refresh	
2025-07-25	13:47:07	2dc35eb9-bb7d-477c-a519-0ad35721e0f2	 GET	undefined	/refresh	
2025-07-25	13:47:07	d7241bf4-a49e-4f2a-9296-5a614eff1bda	 GET	undefined	/refresh	
2025-07-25	13:47:09	625cc71e-887c-45a7-91ee-b6a07ca24e94	 GET	undefined	/refresh	
2025-07-25	13:47:09	b8981a9f-2bee-4be0-96b1-4e4c2c042eaa	 GET	undefined	/refresh	
2025-07-25	13:52:09	d4fcfddd-cba3-4568-bd07-5519765ca237	 POST	undefined	/auth	
2025-07-25	13:52:27	2fc42de3-924b-4a43-a06d-d71491fdc2c8	 GET	undefined	/logout	
2025-07-25	13:52:43	0ff9d6b0-2e0e-4432-93bd-176bb426cbc1	 POST	undefined	/auth	
2025-07-25	13:53:02	3c84db8b-7506-4a01-b2e2-6163aad0abc8	 GET	undefined	/refresh	
2025-07-25	13:53:03	47351a41-127b-4e67-b472-9c1dbf5759fe	 GET	undefined	/refresh	
2025-07-25	13:53:03	24a530af-b915-416f-bf51-16443e7fd3f3	 GET	undefined	/refresh	
2025-07-25	13:53:04	294c9479-0716-4863-9a38-d6a83e6a7123	 GET	undefined	/refresh	
2025-07-25	13:53:07	34d263f2-1e4a-4669-8a88-2c0626f82050	 GET	undefined	/logout	
2025-07-25	13:53:08	d132b75e-cc19-4363-ae70-3eb80a7111a4	 GET	undefined	/refresh	
2025-07-25	13:53:09	39530e47-54a7-4303-b5b4-4f00276b52f8	 GET	undefined	/refresh	
2025-07-26	12:34:22	6c34c322-c0ff-4181-9b5a-f23f57cebd60	 POST	undefined	/auth	
2025-07-26	12:35:01	43213396-ad3e-4344-9851-ce75e75ec607	 POST	undefined	/auth	
2025-07-26	12:35:31	e28fd69f-663e-4924-90e7-079a7f69b405	 POST	undefined	/auth	
2025-07-26	12:35:32	7803e9d5-e47e-4ee5-85eb-410bfb8b3c50	 POST	undefined	/auth	
2025-07-26	12:37:41	e0eb1b60-bbc7-48f7-82fd-ecaa4f6564c8	 POST	undefined	/auth	
2025-07-26	12:37:42	bce1a306-8a82-4295-904c-bf36ad402833	 POST	undefined	/auth	
2025-07-26	12:38:08	033b1243-1b87-4d21-941f-d289dc14a004	 POST	undefined	/auth	
2025-07-26	12:38:09	0337cd8b-6c1c-407c-84bd-0056b72ef8b3	 POST	undefined	/auth	
2025-07-26	12:38:09	b900a8f2-2a3b-41e0-a6ce-f2c62bfb7755	 POST	undefined	/auth	
2025-07-26	12:38:10	6e8ff11a-edd1-4ab3-b7cb-fbd3f9994d23	 POST	undefined	/auth	
2025-07-26	12:38:10	f6d3f338-09aa-4905-99b1-be254efdbb6a	 POST	undefined	/auth	
2025-07-26	12:38:10	d8ec99db-1fb3-47e5-8981-2ba56ed98c03	 POST	undefined	/auth	
2025-07-26	12:38:10	e4f6e68f-a265-41a7-b9a8-01b6e9580fc3	 POST	undefined	/auth	
